video_name,left_pupil,right_pupil,gaze_direction
1p SHB C2.mp4,"(1058, 474)","(1323, 469)",right
1p SHB C2.mp4,"(1058, 472)","(1323, 468)",right
1p SHB C2.mp4,"(1059, 473)","(1321, 469)",right
1p SHB C2.mp4,"(1060, 473)","(1321, 468)",right
1p SHB C2.mp4,"(1060, 473)","(1319, 468)",right
1p SHB C2.mp4,"(1061, 472)","(1319, 469)",right
1p SHB C2.mp4,"(1060, 471)","(1319, 469)",right
1p SHB C2.mp4,"(1061, 472)","(1318, 469)",right
1p SHB C2.mp4,"(1061, 475)","(1317, 470)",right
1p SHB C2.mp4,"(1063, 475)","(1314, 469)",right
1p SHB C2.mp4,"(1061, 475)","(1313, 468)",right
1p SHB C2.mp4,"(1061, 473)","(1310, 470)",right
1p SHB C2.mp4,"(1061, 475)","(1307, 470)",right
1p SHB C2.mp4,"(1061, 474)","(1304, 470)",right
1p SHB C2.mp4,"(1059, 476)","(1302, 471)",right
1p SHB C2.mp4,"(1056, 472)","(1298, 471)",right
1p SHB C2.mp4,"(1058, 477)","(1295, 472)",right
1p SHB C2.mp4,"(1052, 474)","(1290, 472)",right
1p SHB C2.mp4,"(1053, 475)","(1287, 472)",right
1p SHB C2.mp4,"(1050, 474)","(1282, 472)",right
1p SHB C2.mp4,"(1049, 475)","(1280, 472)",right
1p SHB C2.mp4,"(1047, 475)","(1274, 474)",right
1p SHB C2.mp4,"(1045, 475)","(1271, 474)",right
1p SHB C2.mp4,"(1045, 477)","(1267, 474)",right
1p SHB C2.mp4,"(1041, 477)","(1263, 475)",right
1p SHB C2.mp4,"(1042, 477)","(1261, 475)",right
1p SHB C2.mp4,"(1041, 476)","(1259, 476)",right
1p SHB C2.mp4,"(1040, 479)","(1257, 475)",right
1p SHB C2.mp4,"(1036, 476)","(1256, 476)",right
1p SHB C2.mp4,"(1037, 476)","(1256, 475)",right
1p SHB C2.mp4,"(1040, 478)","(1257, 475)",right
1p SHB C2.mp4,"(1041, 476)","(1257, 475)",right
1p SHB C2.mp4,"(1038, 476)","(1257, 476)",right
